36.758
30.486
28.241
41.08
31.552
32.456
30.84
29.129
34.953
30.582
24.99
20.391
27.448
29.324
26.952
28.529
29.791
29.121
24.615
24.458
28.435
24.121
27.123
24.94
28.612
26.19
29.681
29.37
25.388
33.963
30.059
37.251
28.681
28.444
