33.599
32.116
32.407
31.344
28.416
32.826
37.839
39.124
38.07
33.832
38.434
33.687
34.362
31.863
33.738
34.595
36.514
33.677
33.949
69.273
50.944
32.399
33.078
38.195
34.273
32.475
31.629
34.798
32.526
31.775
31.785
32.724
30.304
31.854
31.869
