32.733
34.737
29.318
62.011
33.529
27.536
74.243
21.814
34.73
24.327
49.999
36.75
67.626
59.304
29.044
28.079
26.294
32.794
38.417
68.683
58.896
35.526
33.422
32.889
43.294
29.408
39.894
80.055
30.218
67.418
38.918
45.093
53.525
27.752
52.598
69.667
67.318
33.773
30.207
56.089
55.737
71.876
44.388
54.677
36.47
52.58
70.948
62.063
57.648
54.165
78.483
69.41
40.995
48.446
66.914
45.928
41.236
56.537
43.236
68.415
76.811
29.515
59.514
31.918
31.704
62.688
29.511
67.775
25.953
70.281
51.644
30.34
38.118
39.856
53.238
37.658
35.975
24.29
53.708
25.841
41.398
58.815
33.848
33.878
32.217
28.536
34.909
35.256
33.115
32.739
35.043
44.131
29.684
62.974
33.477
69.122
36.857
56.544
34.442
75.37
63.592
45.328
40.106
35.961
31.814
33.996
31.283
52.344
28.943
30.875
31.655
29.328
32.405
35.453
30.82
32.077
36.144
28.494
30.258
29.548
30.266
26.61
30.211
30.769
31.05
28.875
29.819
28.622
29.558
50.426
31.047
54.886
52.892
33.967
43.438
65.051
69.509
29.439
63.305
77.399
