37.254
37.815
69.082
37.505
39.2
54.735
32.978
39.603
37.778
32.601
40.484
33.175
41.631
58.825
33.46
42.94
45.736
41.478
41.211
40.067
72.616
76.631
32.937
54.669
47.864
40.535
36.338
38.695
37.171
68.911
64.819
33.103
33.472
31.988
34.631
36.458
33.295
38.037
44.327
41.988
50.801
56.275
35.032
33.521
32.706
44.064
35.122
47.685
60.572
